# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YSAG (Tm:Y3Sc2Al3O12)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on  5 June 1993 and was 
# annotated on 12 June 1993.  The sample name was "" was a 10.5000
# long piece of :.   
# The incident light had unknown polarization.
#
# Spectra were recorded from 730 to 830nm
# every 0.1nm at room temperature.
#
# FILE NAME ON IBM-PC = YSAG11.SP ON MAC= P12063.04 NO_POINTS = 1001. pts DATA_INTV = .00010 nm MIN_LAMBDA = .730000 _m MIN_DATA = .53150 MAX_LAMBDA = .830000 _m MAX_DATA = .74280 SCANSPEED = 15.000000 nm/min SLITWIDTH= .20000 nmITA = 0. RESP = .500 sec ISMS = 0. DATE=93/05/06 INST = 509. ? = 0. 3:56:16 12-06-1993.
#
##Wavelength (nm)	Absorbance (/meter) 
730	372
730.1	92
730.2	119
730.3	129
730.4	84
730.5	71
730.6	58
730.7	369
730.8	254
730.9	61
731	85
731.1	87
731.2	1
731.3	3
731.4	93
731.5	1
731.6	1
731.7	1
731.8	1
731.9	85
732	14
732.1	85
732.2	16
732.3	127
732.4	276
732.5	80
732.6	27
732.7	19
732.8	64
732.9	122
733	48
733.1	1
733.2	98
733.3	128
733.4	48
733.5	25
733.6	67
733.7	72
733.8	202
733.9	183
734	197
734.1	176
734.2	346
734.3	12
734.4	1
734.5	1
734.6	9
734.7	1
734.8	54
734.9	280
735	73
735.1	28
735.2	347
735.3	160
735.4	65
735.5	54
735.6	136
735.7	1
735.8	1
735.9	47
736	152
736.1	78
736.2	102
736.3	36
736.4	1
736.5	68
736.6	84
736.7	1
736.8	1
736.9	187
737	206
737.1	185
737.2	153
737.3	1
737.4	44
737.5	79
737.6	116
737.7	153
737.8	103
737.9	74
738	265
738.1	129
738.2	286
738.3	50
738.4	63
738.5	153
738.6	1
738.7	58
738.8	3
738.9	174
739	63
739.1	108
739.2	40
739.3	143
739.4	69
739.5	45
739.6	215
739.7	19
739.8	1
739.9	16
740	64
740.1	61
740.2	48
740.3	6
740.4	127
740.5	1
740.6	38
740.7	1
740.8	117
740.9	77
741	1
741.1	35
741.2	128
741.3	120
741.4	109
741.5	125
741.6	165
741.7	210
741.8	56
741.9	1
742	56
742.1	1
742.2	1
742.3	1
742.4	33
742.5	1
742.6	1
742.7	72
742.8	1
742.9	165
743	1
743.1	70
743.2	293
743.3	336
743.4	192
743.5	141
743.6	115
743.7	1
743.8	123
743.9	163
744	18
744.1	1
744.2	86
744.3	155
744.4	102
744.5	174
744.6	229
744.7	107
744.8	198
744.9	97
745	23
745.1	129
745.2	118
745.3	55
745.4	169
745.5	177
745.6	208
745.7	124
745.8	140
745.9	206
746	79
746.1	214
746.2	129
746.3	209
746.4	238
746.5	103
746.6	66
746.7	87
746.8	127
746.9	188
747	174
747.1	29
747.2	159
747.3	452
747.4	127
747.5	1
747.6	82
747.7	1
747.8	1
747.9	380
748	207
748.1	297
748.2	244
748.3	212
748.4	130
748.5	106
748.6	257
748.7	188
748.8	130
748.9	64
749	186
749.1	236
749.2	343
749.3	210
749.4	378
749.5	250
749.6	130
749.7	282
749.8	207
749.9	220
750	351
750.1	14
750.2	311
750.3	215
750.4	33
750.5	287
750.6	287
750.7	306
750.8	370
750.9	287
751	221
751.1	115
751.2	152
751.3	309
751.4	176
751.5	117
751.6	136
751.7	1
751.8	290
751.9	36
752	277
752.1	52
752.2	253
752.3	203
752.4	258
752.5	171
752.6	224
752.7	323
752.8	240
752.9	288
753	123
753.1	288
753.2	1
753.3	192
753.4	358
753.5	285
753.6	142
753.7	272
753.8	142
753.9	168
754	462
754.1	71
754.2	97
754.3	68
754.4	291
754.5	350
754.6	302
754.7	275
754.8	498
754.9	358
755	307
755.1	347
755.2	297
755.3	417
755.4	563
755.5	579
755.6	289
755.7	398
755.8	585
755.9	297
756	442
756.1	396
756.2	450
756.3	522
756.4	257
756.5	531
756.6	582
756.7	680
756.8	444
756.9	361
757	732
757.1	498
757.2	550
757.3	677
757.4	593
757.5	316
757.6	509
757.7	343
757.8	482
757.9	287
758	637
758.1	678
758.2	623
758.3	483
758.4	770
758.5	475
758.6	795
758.7	935
758.8	683
758.9	853
759	702
759.1	795
759.2	730
759.3	980
759.4	949
759.5	883
759.6	914
759.7	1016
759.8	1080
759.9	1158
760	1180
760.1	1027
760.2	1183
760.3	1125
760.4	1332
760.5	1270
760.6	1340
760.7	1437
760.8	1476
760.9	1321
761	1454
761.1	1457
761.2	1650
761.3	1502
761.4	1465
761.5	1849
761.6	1699
761.7	1760
761.8	1844
761.9	1821
762	1821
762.1	1969
762.2	2100
762.3	1867
762.4	1942
762.5	2094
762.6	2048
762.7	2375
762.8	2334
762.9	2271
763	2369
763.1	2519
763.2	2648
763.3	2450
763.4	2627
763.5	2849
763.6	2855
763.7	2688
763.8	2806
763.9	2682
764	2809
764.1	2791
764.2	2867
764.3	2953
764.4	2950
764.5	2965
764.6	3064
764.7	3172
764.8	2797
764.9	2895
765	2664
765.1	2664
765.2	2916
765.3	2706
765.4	2480
765.5	2546
765.6	2504
765.7	2555
765.8	2421
765.9	2355
766	2332
766.1	2243
766.2	2002
766.3	2198
766.4	2081
766.5	2019
766.6	2134
766.7	1868
766.8	1724
766.9	1738
767	1958
767.1	1773
767.2	1715
767.3	1880
767.4	1632
767.5	1532
767.6	1635
767.7	1527
767.8	1710
767.9	1624
768	1343
768.1	1567
768.2	1450
768.3	1132
768.4	1188
768.5	1116
768.6	1200
768.7	1567
768.8	1388
768.9	1158
769	1346
769.1	1083
769.2	988
769.3	1052
769.4	1119
769.5	1152
769.6	1276
769.7	1119
769.8	1222
769.9	1248
770	1058
770.1	1150
770.2	1150
770.3	1119
770.4	1189
770.5	1189
770.6	1237
770.7	1192
770.8	1097
770.9	1072
771	1103
771.1	1256
771.2	1147
771.3	1089
771.4	964
771.5	1036
771.6	1209
771.7	1231
771.8	994
771.9	868
772	1042
772.1	805
772.2	937
772.3	1167
772.4	1000
772.5	1145
772.6	1237
772.7	1257
772.8	1017
772.9	1195
773	1274
773.1	1117
773.2	1170
773.3	1333
773.4	1418
773.5	1229
773.6	1204
773.7	1302
773.8	1333
773.9	1358
774	1480
774.1	1588
774.2	1506
774.3	1421
774.4	1623
774.5	1717
774.6	1888
774.7	1617
774.8	1692
774.9	1853
775	2110
775.1	2110
775.2	2236
775.3	2092
775.4	2343
775.5	2192
775.6	2275
775.7	2567
775.8	2367
775.9	2628
776	2682
776.1	2743
776.2	2975
776.3	3012
776.4	3328
776.5	3435
776.6	3605
776.7	3698
776.8	3845
776.9	3816
777	4163
777.1	4199
777.2	4297
777.3	4523
777.4	4707
777.5	4801
777.6	5005
777.7	5125
777.8	4778
777.9	4778
778	5409
778.1	5329
778.2	5448
778.3	5560
778.4	5413
778.5	5634
778.6	5915
778.7	5669
778.8	5458
778.9	5723
779	5564
779.1	5557
779.2	5599
779.3	5641
779.4	5472
779.5	5431
779.6	5655
779.7	5253
779.8	5105
779.9	5088
780	4992
780.1	4914
780.2	4944
780.3	4985
780.4	4968
780.5	4718
780.6	4667
780.7	4761
780.8	4634
780.9	4193
781	4348
781.1	3988
781.2	4239
781.3	4239
781.4	3930
781.5	4154
781.6	4030
781.7	4174
781.8	3982
781.9	4325
782	4145
782.1	4118
782.2	4096
782.3	3808
782.4	4044
782.5	4044
782.6	3959
782.7	4177
782.8	4151
782.9	4378
783	4286
783.1	4461
783.2	4227
783.3	4568
783.4	4431
783.5	4431
783.6	4491
783.7	4339
783.8	4698
783.9	4263
784	4521
784.1	4608
784.2	4418
784.3	4648
784.4	4631
784.5	4672
784.6	4591
784.7	4678
784.8	4458
784.9	4461
785	4253
785.1	4152
785.2	4224
785.3	4224
785.4	4159
785.5	4093
785.6	3944
785.7	3812
785.8	3560
785.9	3583
786	3268
786.1	3541
786.2	3324
786.3	3094
786.4	3175
786.5	3101
786.6	2748
786.7	2609
786.8	2597
786.9	2471
787	2549
787.1	2325
787.2	2210
787.3	2272
787.4	1949
787.5	1941
787.6	1932
787.7	1883
787.8	1595
787.9	1578
788	1632
788.1	1632
788.2	1464
788.3	1447
788.4	1185
788.5	1419
788.6	1244
788.7	1057
788.8	1018
788.9	1239
789	1160
789.1	994
789.2	869
789.3	1127
789.4	1013
789.5	1074
789.6	911
789.7	859
789.8	914
789.9	944
790	1052
790.1	848
790.2	892
790.3	1030
790.4	867
790.5	1253
790.6	922
790.7	1335
790.8	1094
790.9	1122
791	1332
791.1	1133
791.2	1050
791.3	1265
791.4	1242
791.5	1324
791.6	1310
791.7	1133
791.8	1304
791.9	1420
792	1327
792.1	1265
792.2	1125
792.3	953
792.4	978
792.5	959
792.6	1083
792.7	1103
792.8	892
792.9	1128
793	906
793.1	862
793.2	959
793.3	1075
793.4	882
793.5	1114
793.6	1036
793.7	840
793.8	794
793.9	797
794	998
794.1	846
794.2	696
794.3	439
794.4	819
794.5	813
794.6	704
794.7	813
794.8	682
794.9	503
795	775
795.1	625
795.2	677
795.3	690
795.4	841
795.5	1009
795.6	759
795.7	751
795.8	794
795.9	786
796	797
796.1	775
796.2	871
796.3	1018
796.4	1227
796.5	1336
796.6	1241
796.7	1073
796.8	979
796.9	1068
797	943
797.1	976
797.2	1034
797.3	1043
797.4	990
797.5	1076
797.6	1283
797.7	1174
797.8	1076
797.9	1062
798	1046
798.1	1303
798.2	977
798.3	996
798.4	1188
798.5	938
798.6	1297
798.7	1222
798.8	1196
798.9	1154
799	1157
799.1	1129
799.2	1247
799.3	1264
799.4	993
799.5	1068
799.6	1085
799.7	1093
799.8	980
799.9	960
800	1043
800.1	999
800.2	806
800.3	961
800.4	969
800.5	892
800.6	1069
800.7	763
800.8	963
800.9	757
801	575
801.1	826
801.2	768
801.3	638
801.4	851
801.5	594
801.6	862
801.7	583
801.8	719
801.9	812
802	689
802.1	843
802.2	651
802.3	812
802.4	953
802.5	909
802.6	873
802.7	856
802.8	1011
802.9	920
803	821
803.1	848
803.2	917
803.3	835
803.4	862
803.5	1142
