# Optical emission spectrum of Ce:LiCaALF6 (Ce:LiCaAlF6)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by GA on 15 August 1994 and was 
# annotated on  6 April 1995.  The sample name was "" was a 9.990
# long piece of :.  
# The incident light was unpolarized.
#
# Spectra were recorded from 260nm to 399.6nm
# every 0.1nm at room temperature.  The
# excitation wavelength was unknown.
#
# SLIT WIDTH IS 1500 MICRONS, SAMPLE IS RECTANGULAR SHAPE. C-AXIS IS CUT PERP. TO LONG AXIS OF CRYSTAL. PUMP LIGHT IS ALONG A(=B & LONG AXIS ) OF CRYSTAL. SAMPLE IS PLACED SO THAT C-AXIS IS IN THE SAME DIRECTION AS EMISSION IS OBSERVED. CONCENTRATION IS ATOMIC PERCENT. FIVE INTENSITY POINTS IN MIDDLE OF DATA FILE ARE MISSING. INTENSITY VALUES SET TO ZERO. FORMAT(1X,G15.8).
#
##Wavelength (nm)	Absorbance (/meter) 
260	0.0309732625688511
260.1	0.0273170976524761
260.2	0.0304588399141792
260.3	0.0297863263949009
260.4	0.0302555802311138
260.5	0.0319368640293095
260.6	0.0326445088518337
260.7	0.0329682187174565
260.8	0.0339255467309068
260.9	0.0344713366206196
261	0.0332705988632514
261.1	0.0328000903376369
261.2	0.0325867931393583
261.3	0.0315679853452278
261.4	0.030185317624622
261.5	0.029918068782073
261.6	0.0292380271263849
261.7	0.0282443131202871
261.8	0.0288214702450408
261.9	0.0296282355302945
262	0.0298340045921632
262.1	0.0299732751157451
262.2	0.0309092734093675
262.3	0.0309745172582527
262.4	0.0306031291953677
262.5	0.0298791734106222
262.6	0.0288779312681146
262.7	0.0289870892460571
262.8	0.0289419204275981
262.9	0.0288239796238441
263	0.0289080438137539
263.1	0.0286345215241967
263.2	0.0287850842523933
263.3	0.0284952510006148
263.4	0.0287599904643605
263.5	0.0284776853489919
263.6	0.0285253635462541
263.7	0.0269770768246321
263.8	0.0264388150713291
263.9	0.026532916776452
264	0.0274638963124678
264.1	0.0276633919273284
264.2	0.028442554045746
264.3	0.028515326031041
264.4	0.0282556053249018
264.5	0.0286357762135983
264.6	0.0296043964316633
264.7	0.0293923539227864
264.8	0.0302417786476958
264.9	0.0303220787694006
265	0.0292969975282619
265.1	0.0276872310259595
265.2	0.0273798321225581
265.3	0.0260373144628047
265.4	0.0252468601397724
265.5	0.024654646742199
265.6	0.0256420873012886
265.7	0.0266445841331978
265.8	0.0272154678109434
265.9	0.027727381086812
266	0.0280874769450822
266.1	0.0278265015495414
266.2	0.0267775812097715
266.3	0.0267198654972961
266.4	0.0261427083725424
266.5	0.0254325541712149
266.6	0.0248566517358628
266.7	0.0243886525890516
266.8	0.0242355804820517
266.9	0.0242682024064943
267	0.0246533920527973
267.1	0.0256169935132558
267.2	0.0265994153147388
267.3	0.0269206158015583
267.4	0.0275567433281891
267.5	0.0278403031329594
267.6	0.0281702864455904
267.7	0.0273032960690581
267.8	0.0267763265203699
267.9	0.0269005407711321
268	0.028470157212582
268.1	0.0289544673216145
268.2	0.0300397736540319
268.3	0.0305792900967366
268.4	0.0306997402792939
268.5	0.029261866225016
268.6	0.028053600331238
268.7	0.0275705449116071
268.8	0.0279908658611561
268.9	0.0288578562376884
269	0.0299343797442943
269.1	0.0310573267587609
269.2	0.0318201779149571
269.3	0.0316959636641949
269.4	0.0314374976474574
269.5	0.0310999861984166
269.6	0.0312242004491788
269.7	0.0311614659790969
269.8	0.0309895735310724
269.9	0.0310447798647445
270	0.0310886939938018
270.1	0.0312455301690067
270.2	0.0318603279758096
270.3	0.0333847755988005
270.4	0.0343019535513983
270.5	0.0350422202983651
270.6	0.0354587771797092
270.7	0.0359468513569466
270.8	0.036258014328553
270.9	0.037688360246421
271	0.0381839625600683
271.1	0.0386670179796991
271.2	0.0388890980037892
271.3	0.0397121742512641
271.4	0.039910415176723
271.5	0.040729727355993
271.6	0.0407422742500094
271.7	0.0423821532979511
271.8	0.0439492603605977
271.9	0.0463607733905472
272	0.0488362755799802
272.1	0.0519203021292079
272.2	0.0534334575475841
272.3	0.0547621736239194
272.4	0.0543167588863377
272.5	0.055839951819927
272.6	0.0572339117451475
272.7	0.0599503142996951
272.8	0.0626504058920214
272.9	0.0646942949272907
273	0.0657519980928721
273.1	0.0675989008920842
273.2	0.0695951117300912
273.3	0.0700844405967303
273.4	0.0726402429078681
273.5	0.0759802260950302
273.6	0.0790278666516104
273.7	0.0823352279143298
273.8	0.0866701797969912
273.9	0.0900967365528663
274	0.0925471449542666
274.1	0.0953538851457322
274.2	0.0974906211967227
274.3	0.101607257123499
274.4	0.107434034704709
274.5	0.114580745536442
274.6	0.121466480972635
274.7	0.126372316533042
274.8	0.131591824443859
274.9	0.136020878031643
275	0.141190198366394
275.1	0.147363270222456
275.2	0.15509215693655
275.3	0.161478525990891
275.4	0.167864895045232
275.5	0.17241941757318
275.6	0.17717469040539
275.7	0.184276232418665
275.8	0.193473105732676
275.9	0.202858182456933
276	0.213472854794796
276.1	0.223209244551511
276.2	0.233397322492817
276.3	0.240975646478714
276.4	0.249244049635513
276.5	0.258127250599114
276.6	0.269457095895911
276.7	0.278804531938119
276.8	0.29098756602803
276.9	0.29990840767368
277	0.311238252970477
277.1	0.321576893639979
277.2	0.332053550143662
277.3	0.342781144527672
277.4	0.357611573255041
277.5	0.369154715750116
277.6	0.378815824142733
277.7	0.388627495263548
