# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YSAG (Ho:Y3Sc2Al3O12)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on 12 February 1993 and was 
# annotated on 12 February 1993.  The sample name was "" was a 10.500
# long piece of :.   
# The incident light was unpolarized.
#
# Spectra were recorded from 1050 to 1250nm
# every 0.2nm at room temperature.
#
# FILE NAME ON PC = YSAG2.SP NO_POINTS = 1001. pts DATA_INTV = .000200 æm MIN_LAMBDA = 1.050000 æm MIN_DATA = .56580 MAX_LAMBDA = 1.250000 æm MAX_DATA = .76580 SCANSPEED = 15.000000 NM/MIN SLITWIDTH= .00000 æm RESP TIME = .5 sec SENSITIVITY = 5 DATE=93/02/12 11:48:11 93/02/12 YSAG2.
#
##Wavelength (nm)	Absorbance (/meter) 
1050	139
1050.2	24
1050.4	75
1050.6	212
1050.8	211
1051	241
1051.2	184
1051.4	122
1051.6	204
1051.8	244
1052	224
1052.2	215
1052.4	105
1052.6	143
1052.8	170
1053	134
1053.2	198
1053.4	141
1053.6	166
1053.8	167
1054	121
1054.2	242
1054.4	175
1054.6	82
1054.8	132
1055	178
1055.2	239
1055.4	264
1055.6	136
1055.8	147
1056	222
1056.2	99
1056.4	116
1056.6	264
1056.8	168
1057	208
1057.2	227
1057.4	231
1057.6	242
1057.8	235
1058	297
1058.2	316
1058.4	244
1058.6	247
1058.8	132
1059	175
1059.2	197
1059.4	172
1059.6	123
1059.8	216
1060	117
1060.2	265
1060.4	324
1060.6	249
1060.8	255
1061	240
1061.2	222
1061.4	260
1061.6	172
1061.8	217
1062	292
1062.2	201
1062.4	231
1062.6	260
1062.8	183
1063	339
1063.2	287
1063.4	225
1063.6	244
1063.8	190
1064	172
1064.2	98
1064.4	125
1064.6	194
1064.8	200
1065	198
1065.2	236
1065.4	192
1065.6	224
1065.8	278
1066	166
1066.2	159
1066.4	273
1066.6	242
1066.8	167
1067	223
1067.2	214
1067.4	228
1067.6	239
1067.8	177
1068	301
1068.2	218
1068.4	159
1068.6	225
1068.8	43
1069	149
1069.2	189
1069.4	211
1069.6	151
1069.8	186
1070	172
1070.2	199
1070.4	181
1070.6	216
1070.8	141
1071	108
1071.2	169
1071.4	55
1071.6	111
1071.8	172
1072	129
1072.2	213
1072.4	253
1072.6	291
1072.8	305
1073	131
1073.2	165
1073.4	206
1073.6	133
1073.8	158
1074	78
1074.2	126
1074.4	158
1074.6	175
1074.8	173
1075	252
1075.2	143
1075.4	131
1075.6	198
1075.8	175
1076	124
1076.2	86
1076.4	35
1076.6	43
1076.8	91
1077	136
1077.2	145
1077.4	86
1077.6	155
1077.8	223
1078	117
1078.2	163
1078.4	62
1078.6	81
1078.8	147
1079	99
1079.2	172
1079.4	51
1079.6	208
1079.8	173
1080	163
1080.2	154
1080.4	69
1080.6	103
1080.8	117
1081	121
1081.2	184
1081.4	102
1081.6	139
1081.8	132
1082	274
1082.2	192
1082.4	138
1082.6	110
1082.8	33
1083	44
1083.2	105
1083.4	75
1083.6	73
1083.8	103
1084	96
1084.2	149
1084.4	160
1084.6	169
1084.8	211
1085	152
1085.2	179
1085.4	115
1085.6	145
1085.8	159
1086	157
1086.2	93
1086.4	122
1086.6	136
1086.8	270
1087	227
1087.2	162
1087.4	223
1087.6	198
1087.8	254
1088	179
1088.2	138
1088.4	186
1088.6	140
1088.8	84
1089	171
1089.2	198
1089.4	118
1089.6	158
1089.8	143
1090	178
1090.2	179
1090.4	180
1090.6	186
1090.8	145
1091	264
1091.2	285
1091.4	278
1091.6	258
1091.8	246
1092	216
1092.2	219
1092.4	226
1092.6	151
1092.8	238
1093	174
1093.2	216
1093.4	173
1093.6	132
1093.8	245
1094	264
1094.2	257
1094.4	264
1094.6	168
1094.8	166
1095	180
1095.2	106
1095.4	161
1095.6	212
1095.8	184
1096	279
1096.2	267
1096.4	328
1096.6	436
1096.8	275
1097	328
1097.2	271
1097.4	330
1097.6	263
1097.8	235
1098	168
1098.2	265
1098.4	219
1098.6	306
1098.8	258
1099	340
1099.2	273
1099.4	308
1099.6	183
1099.8	288
1100	300
1100.2	220
1100.4	252
1100.6	250
1100.8	262
1101	284
1101.2	261
1101.4	304
1101.6	284
1101.8	238
1102	288
1102.2	328
1102.4	285
1102.6	325
1102.8	255
1103	324
1103.2	312
1103.4	261
1103.6	322
1103.8	323
1104	313
1104.2	301
1104.4	346
1104.6	316
1104.8	335
1105	221
1105.2	332
1105.4	346
1105.6	323
1105.8	405
1106	453
1106.2	305
1106.4	361
1106.6	422
1106.8	297
1107	382
1107.2	281
1107.4	266
1107.6	298
1107.8	276
1108	321
1108.2	382
1108.4	357
1108.6	449
1108.8	411
1109	412
1109.2	371
1109.4	380
1109.6	496
1109.8	502
1110	343
1110.2	347
1110.4	434
1110.6	315
1110.8	478
1111	418
1111.2	414
1111.4	518
1111.6	413
1111.8	469
1112	379
1112.2	359
1112.4	430
1112.6	366
1112.8	453
1113	454
1113.2	415
1113.4	414
1113.6	391
1113.8	340
1114	487
1114.2	436
1114.4	382
1114.6	383
1114.8	378
1115	463
1115.2	493
1115.4	528
1115.6	635
1115.8	551
1116	520
1116.2	545
1116.4	520
1116.6	499
1116.8	513
1117	493
1117.2	605
1117.4	712
1117.6	596
1117.8	783
1118	889
1118.2	889
1118.4	1031
1118.6	1113
1118.8	1152
1119	1251
1119.2	1222
1119.4	1340
1119.6	1281
1119.8	1298
1120	1368
1120.2	1328
1120.4	1334
1120.6	1456
1120.8	1303
1121	1241
1121.2	1198
1121.4	1117
1121.6	1154
1121.8	1046
1122	1025
1122.2	1121
1122.4	1084
1122.6	1020
1122.8	1094
1123	1114
1123.2	1120
1123.4	1154
1123.6	1174
1123.8	1169
1124	1192
1124.2	1125
1124.4	1153
1124.6	1146
1124.8	1109
1125	1153
1125.2	1129
1125.4	1109
1125.6	1080
1125.8	1083
1126	1106
1126.2	996
1126.4	1019
1126.6	1030
1126.8	1115
1127	1102
1127.2	1316
1127.4	1352
1127.6	1530
1127.8	1650
1128	1794
1128.2	1956
1128.4	2099
1128.6	2254
1128.8	2440
1129	2555
1129.2	2758
1129.4	2985
1129.6	3169
1129.8	3567
1130	3941
1130.2	4211
1130.4	4507
1130.6	4726
1130.8	4938
1131	5212
1131.2	5257
1131.4	5064
1131.6	4932
1131.8	4712
1132	4524
1132.2	4176
1132.4	3971
1132.6	3772
1132.8	3445
1133	3403
1133.2	3189
1133.4	3199
1133.6	3245
1133.8	3477
1134	3429
1134.2	3652
1134.4	3671
1134.6	3812
1134.8	3853
1135	3845
1135.2	3974
1135.4	3894
1135.6	3695
1135.8	3746
1136	3543
1136.2	3473
1136.4	3228
1136.6	3036
1136.8	2929
1137	2673
1137.2	2487
1137.4	2306
1137.6	2092
1137.8	1931
1138	1834
1138.2	1634
1138.4	1463
1138.6	1505
1138.8	1443
1139	1416
1139.2	1453
1139.4	1437
1139.6	1571
1139.8	1563
1140	1589
1140.2	1513
1140.4	1671
1140.6	1614
1140.8	1579
1141	1577
1141.2	1650
1141.4	1687
1141.6	1705
1141.8	1823
1142	2004
1142.2	2127
1142.4	2265
1142.6	2486
1142.8	2559
1143	2721
1143.2	2810
1143.4	2744
1143.6	2792
1143.8	2599
1144	2489
1144.2	2337
1144.4	2252
1144.6	2187
1144.8	2145
1145	2243
1145.2	2281
1145.4	2380
1145.6	2557
1145.8	2734
1146	2891
1146.2	3218
1146.4	3440
1146.6	3786
1146.8	3949
1147	4053
1147.2	4152
1147.4	4099
1147.6	3890
1147.8	3664
1148	3314
1148.2	3005
1148.4	2769
1148.6	2580
1148.8	2436
1149	2336
1149.2	2208
1149.4	2309
1149.6	2281
1149.8	2374
1150	2200
1150.2	2264
1150.4	2147
1150.6	2168
1150.8	2056
1151	2136
1151.2	1953
1151.4	1836
1151.6	1865
1151.8	1846
1152	1691
1152.2	1633
1152.4	1507
1152.6	1464
1152.8	1378
1153	1297
1153.2	1151
1153.4	1150
1153.6	1011
1153.8	950
1154	871
1154.2	795
1154.4	761
1154.6	776
1154.8	668
1155	685
1155.2	670
1155.4	700
1155.6	580
1155.8	550
1156	535
1156.2	538
1156.4	565
1156.6	477
1156.8	533
1157	610
1157.2	556
1157.4	583
1157.6	621
1157.8	669
1158	733
1158.2	710
1158.4	737
1158.6	746
1158.8	861
1159	883
1159.2	985
1159.4	957
1159.6	998
1159.8	942
1160	994
1160.2	934
1160.4	951
1160.6	890
1160.8	873
1161	781
1161.2	755
1161.4	835
1161.6	815
1161.8	798
1162	822
1162.2	776
1162.4	790
1162.6	793
1162.8	699
1163	724
1163.2	735
1163.4	644
1163.6	627
1163.8	696
1164	668
1164.2	629
1164.4	649
1164.6	826
1164.8	703
1165	641
1165.2	776
1165.4	640
1165.6	602
1165.8	595
1166	562
1166.2	511
1166.4	441
1166.6	476
1166.8	550
1167	447
1167.2	458
1167.4	508
1167.6	455
1167.8	474
1168	397
1168.2	408
1168.4	448
1168.6	340
1168.8	333
1169	388
1169.2	400
1169.4	331
1169.6	342
1169.8	276
1170	295
1170.2	291
1170.4	286
1170.6	298
1170.8	275
1171	269
1171.2	316
1171.4	322
1171.6	282
1171.8	329
1172	317
1172.2	320
1172.4	257
1172.6	343
1172.8	269
1173	247
1173.2	273
1173.4	315
1173.6	250
1173.8	317
1174	336
1174.2	298
1174.4	408
1174.6	424
1174.8	391
1175	415
1175.2	357
1175.4	299
1175.6	197
1175.8	183
1176	283
1176.2	254
1176.4	206
1176.6	317
1176.8	328
1177	342
1177.2	299
1177.4	277
1177.6	270
1177.8	400
1178	290
1178.2	311
1178.4	341
1178.6	295
1178.8	368
1179	256
1179.2	236
1179.4	366
1179.6	225
1179.8	401
1180	243
1180.2	238
1180.4	242
1180.6	222
1180.8	208
1181	275
1181.2	258
1181.4	321
1181.6	293
1181.8	205
1182	311
1182.2	304
1182.4	241
1182.6	252
1182.8	204
1183	164
1183.2	331
1183.4	319
1183.6	249
1183.8	283
1184	335
1184.2	421
1184.4	378
1184.6	376
1184.8	310
1185	280
1185.2	271
1185.4	287
1185.6	158
1185.8	284
1186	231
1186.2	171
1186.4	341
1186.6	331
1186.8	289
1187	348
1187.2	303
1187.4	402
1187.6	325
1187.8	275
1188	307
1188.2	274
1188.4	250
1188.6	299
1188.8	280
1189	350
1189.2	353
1189.4	318
1189.6	399
1189.8	461
1190	370
1190.2	417
1190.4	348
1190.6	421
1190.8	350
1191	369
1191.2	334
1191.4	414
1191.6	475
1191.8	308
1192	338
1192.2	354
1192.4	370
1192.6	386
1192.8	382
1193	455
1193.2	508
1193.4	416
1193.6	432
1193.8	490
1194	478
1194.2	582
1194.4	516
1194.6	408
1194.8	546
1195	518
1195.2	470
1195.4	642
1195.6	524
1195.8	631
1196	658
1196.2	656
1196.4	678
1196.6	645
1196.8	576
1197	652
1197.2	544
1197.4	581
1197.6	652
1197.8	585
1198	682
1198.2	722
1198.4	692
1198.6	800
1198.8	717
1199	734
1199.2	858
1199.4	859
1199.6	899
1199.8	900
1200	922
1200.2	1087
1200.4	1144
1200.6	1108
1200.8	1344
1201	1351
1201.2	1457
1201.4	1621
1201.6	1578
1201.8	1629
1202	1676
1202.2	1562
1202.4	1552
1202.6	1545
1202.8	1405
1203	1403
1203.2	1274
1203.4	1334
1203.6	1298
1203.8	1247
1204	1281
1204.2	1169
1204.4	1167
1204.6	1198
1204.8	1118
1205	1053
1205.2	1075
1205.4	946
1205.6	984
1205.8	953
1206	954
1206.2	1016
1206.4	927
1206.6	852
1206.8	905
1207	814
1207.2	812
1207.4	842
1207.6	694
1207.8	836
1208	950
1208.2	906
1208.4	997
1208.6	992
