# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YSAG (Tm:Y3Sc2Al3O12)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on  5 June 1993 and was 
# annotated on 12 June 1993.  The sample name was "" was a 10.5000
# long piece of :.   
# The incident light had unknown polarization.
#
# Spectra were recorded from 630 to 730nm
# every 0.1nm at room temperature.
#
# FILE NAME ON IBM-PC = YSAG10.SP ON MAC= P12063.03 NO_POINTS = 1001. pts DATA_INTV = .00010 nm MIN_LAMBDA = .630000 _m MIN_DATA = .20780 MAX_LAMBDA = .730000 _m MAX_DATA = .72860 SCANSPEED = 15.000000 nm/min SLITWIDTH= .20000 nmITA = 0. RESP = .500 sec ISMS = 0. DATE=93/05/06 INST = 509. ? = 0. 3:54:10 12-06-1993.
#
##Wavelength (nm)	Absorbance (/meter) 
630	340
630.1	238
630.2	400
630.3	341
630.4	353
630.5	301
630.6	440
630.7	314
630.8	292
630.9	145
631	269
631.1	354
631.2	275
631.3	260
631.4	328
631.5	227
631.6	143
631.7	286
631.8	265
631.9	227
632	314
632.1	299
632.2	215
632.3	336
632.4	420
632.5	329
632.6	284
632.7	432
632.8	251
632.9	206
633	383
633.1	308
633.2	369
633.3	285
633.4	363
633.5	248
633.6	303
633.7	427
633.8	240
633.9	271
634	315
634.1	466
634.2	355
634.3	320
634.4	312
634.5	277
634.6	368
634.7	283
634.8	268
634.9	198
635	163
635.1	313
635.2	334
635.3	319
635.4	311
635.5	253
635.6	330
635.7	318
635.8	271
635.9	364
636	330
636.1	220
636.2	244
636.3	311
636.4	244
636.5	285
636.6	221
636.7	173
636.8	243
636.9	343
637	368
637.1	235
637.2	417
637.3	376
637.4	253
637.5	277
637.6	233
637.7	189
637.8	148
637.9	195
638	318
638.1	267
638.2	174
638.3	345
638.4	271
638.5	234
638.6	271
638.7	260
638.8	238
638.9	139
639	271
639.1	289
639.2	362
639.3	305
639.4	322
639.5	162
639.6	319
639.7	307
639.8	186
639.9	271
640	179
640.1	262
640.2	357
640.3	274
640.4	426
640.5	349
640.6	269
640.7	365
640.8	308
640.9	290
641	327
641.1	436
641.2	285
641.3	328
641.4	268
641.5	250
641.6	437
641.7	192
641.8	229
641.9	205
642	203
642.1	376
642.2	297
642.3	386
642.4	180
642.5	308
642.6	283
642.7	408
642.8	423
642.9	272
643	289
643.1	365
643.2	286
643.3	291
643.4	244
643.5	320
643.6	395
643.7	368
643.8	522
643.9	377
644	234
644.1	419
644.2	324
644.3	290
644.4	359
644.5	280
644.6	317
644.7	422
644.8	426
644.9	425
645	287
645.1	525
645.2	497
645.3	434
645.4	442
645.5	324
645.6	306
645.7	266
645.8	561
645.9	501
646	476
646.1	397
646.2	350
646.3	361
646.4	557
646.5	442
646.6	498
646.7	461
646.8	433
646.9	383
647	578
647.1	476
647.2	611
647.3	476
647.4	636
647.5	492
647.6	432
647.7	427
647.8	316
647.9	472
648	502
648.1	514
648.2	557
648.3	604
648.4	570
648.5	600
648.6	598
648.7	484
648.8	508
648.9	403
649	401
649.1	670
649.2	520
649.3	457
649.4	491
649.5	553
649.6	555
649.7	489
649.8	372
649.9	556
650	454
650.1	600
650.2	505
650.3	494
650.4	540
650.5	481
650.6	508
650.7	493
650.8	585
650.9	622
651	720
651.1	631
651.2	707
651.3	695
651.4	748
651.5	543
651.6	696
651.7	630
651.8	709
651.9	700
652	753
652.1	530
652.2	714
652.3	699
652.4	611
652.5	705
652.6	801
652.7	812
652.8	723
652.9	902
653	939
653.1	1016
653.2	877
653.3	1035
653.4	1145
653.5	1047
653.6	1009
653.7	1008
653.8	1061
653.9	1072
654	1064
654.1	1157
654.2	1142
654.3	996
654.4	1020
654.5	1074
654.6	1239
654.7	1188
654.8	1216
654.9	1207
655	1222
655.1	1259
655.2	1509
655.3	1232
655.4	1178
655.5	1126
655.6	1322
655.7	1244
655.8	1206
655.9	1260
656	1245
656.1	1157
656.2	1165
656.3	1291
656.4	1204
656.5	1261
656.6	1213
656.7	1178
656.8	1288
656.9	1269
657	1353
657.1	1483
657.2	1595
657.3	1443
657.4	1391
657.5	1618
657.6	1490
657.7	1392
657.8	1645
657.9	1811
658	1645
658.1	1756
658.2	1547
658.3	1505
658.4	1345
658.5	1557
658.6	1649
658.7	1573
658.8	1501
658.9	1632
659	1544
659.1	1505
659.2	1447
659.3	1650
659.4	1449
659.5	1428
659.6	1511
659.7	1470
659.8	1313
659.9	1324
660	1398
660.1	1363
660.2	1159
660.3	1222
660.4	1373
660.5	1169
660.6	1435
660.7	1204
660.8	1177
660.9	1403
661	1254
661.1	1346
661.2	1305
661.3	1362
661.4	1262
661.5	1212
661.6	1184
661.7	1266
661.8	1284
661.9	1210
662	1186
662.1	1300
662.2	1383
662.3	1300
662.4	1317
662.5	1302
662.6	1401
662.7	1360
662.8	1209
662.9	1204
663	1283
663.1	1187
663.2	1188
663.3	1296
663.4	1262
663.5	1406
663.6	1206
663.7	1376
663.8	1325
663.9	1323
664	1337
664.1	1462
664.2	1321
664.3	1419
664.4	1492
664.5	1493
664.6	1433
664.7	1418
664.8	1425
664.9	1384
665	1578
665.1	1497
665.2	1362
665.3	1389
665.4	1521
665.5	1447
665.6	1631
665.7	1534
665.8	1480
665.9	1468
666	1548
666.1	1497
666.2	1449
666.3	1438
666.4	1504
666.5	1437
666.6	1383
666.7	1687
666.8	1424
666.9	1464
667	1602
667.1	1493
667.2	1657
667.3	1492
667.4	1555
667.5	1654
667.6	1561
667.7	1585
667.8	1557
667.9	1639
668	1540
668.1	1541
668.2	1662
668.3	1592
668.4	1593
668.5	1588
668.6	1670
668.7	1691
668.8	1827
668.9	1792
669	1652
669.1	1840
669.2	1707
669.3	1516
669.4	1683
669.5	1629
669.6	1510
669.7	1512
669.8	1552
669.9	1608
670	1668
670.1	1571
670.2	1537
670.3	1535
670.4	1601
670.5	1648
670.6	1662
670.7	1595
670.8	1680
670.9	1575
671	1628
671.1	1593
671.2	1685
671.3	1499
671.4	1700
671.5	1718
671.6	1664
671.7	1513
671.8	1627
671.9	1648
672	1727
672.1	1800
672.2	1655
672.3	1743
672.4	1538
672.5	1739
672.6	1634
672.7	1738
672.8	1902
672.9	1855
673	1928
673.1	1939
673.2	2032
673.3	1983
673.4	1981
673.5	1914
673.6	2020
673.7	2239
673.8	2127
673.9	1869
674	2060
674.1	2052
674.2	2277
674.3	2225
674.4	2396
674.5	2401
674.6	2385
674.7	2416
674.8	2629
674.9	2817
675	2764
675.1	2987
675.2	3092
675.3	3246
675.4	3397
675.5	3767
675.6	3995
675.7	4142
675.8	4519
675.9	4930
676	5141
676.1	5586
676.2	6008
676.3	6399
676.4	6882
676.5	7248
676.6	7766
676.7	8276
676.8	8739
676.9	9299
677	9612
677.1	9984
677.2	10576
677.3	11167
677.4	11431
677.5	11818
677.6	12196
677.7	12577
677.8	12999
677.9	13431
678	13698
678.1	13956
678.2	14435
678.3	14830
678.4	15097
678.5	15572
678.6	15951
678.7	16413
678.8	16879
678.9	17234
679	17750
679.1	18296
679.2	18530
679.3	19011
679.4	19513
679.5	19986
679.6	20284
679.7	20595
679.8	20963
679.9	21117
680	21397
680.1	21303
680.2	21586
680.3	21854
680.4	21767
680.5	21699
680.6	21540
680.7	21617
680.8	21648
680.9	21409
681	21280
681.1	21373
681.2	21112
681.3	20476
681.4	20353
681.5	19898
681.6	19326
681.7	18840
681.8	17998
681.9	17487
682	16947
682.1	16035
682.2	15269
682.3	14557
682.4	13769
682.5	12904
682.6	12116
682.7	11160
682.8	10596
682.9	9950
683	9166
683.1	8722
683.2	8150
683.3	7591
683.4	6989
683.5	6650
683.6	6290
683.7	5845
683.8	5399
683.9	5202
684	4912
684.1	4550
684.2	4318
684.3	4164
684.4	4004
684.5	3813
684.6	3438
684.7	3428
684.8	3271
684.9	3142
685	3018
685.1	2938
685.2	2785
685.3	2753
685.4	2747
685.5	2811
685.6	2512
685.7	2545
685.8	2491
685.9	2423
686	2427
686.1	2458
686.2	2400
686.3	2414
686.4	2395
686.5	2325
686.6	2450
686.7	2288
686.8	2520
686.9	2462
687	2473
687.1	2694
687.2	2498
687.3	2742
687.4	2625
687.5	2718
687.6	2885
687.7	2919
687.8	2927
687.9	2924
688	2905
688.1	3023
688.2	3131
688.3	3068
688.4	3012
688.5	3131
688.6	3128
688.7	3224
688.8	3353
688.9	3354
689	3311
689.1	3119
689.2	3292
689.3	3192
689.4	3243
689.5	3231
689.6	3231
689.7	3296
689.8	3260
689.9	3322
690	3020
690.1	3152
690.2	3277
690.3	3325
690.4	3161
690.5	3132
690.6	3139
690.7	3147
690.8	3418
690.9	3287
691	3274
691.1	3160
691.2	3333
691.3	3483
691.4	3190
691.5	3356
691.6	3418
691.7	3179
691.8	3301
691.9	3167
692	3065
692.1	2996
692.2	3020
692.3	2793
692.4	2876
692.5	2776
692.6	2526
692.7	2495
692.8	2658
692.9	2636
693	2565
693.1	2560
693.2	2525
693.3	2465
693.4	2367
693.5	2461
693.6	2385
693.7	2427
693.8	2384
693.9	2401
694	2322
694.1	2326
694.2	2083
694.3	2280
694.4	2155
694.5	2181
694.6	2353
694.7	2234
694.8	2190
694.9	2112
695	2303
695.1	2241
695.2	2239
695.3	2290
695.4	2083
695.5	2242
695.6	2098
695.7	2206
695.8	2009
695.9	2041
696	1977
696.1	2050
696.2	1992
696.3	1800
696.4	2012
696.5	2001
696.6	1825
696.7	1863
696.8	1961
696.9	1934
697	1898
697.1	1849
697.2	1878
697.3	1747
697.4	1580
697.5	1691
697.6	1664
697.7	1510
697.8	1517
697.9	1601
698	1541
698.1	1436
698.2	1425
698.3	1366
698.4	1488
698.5	1387
698.6	1475
698.7	1147
698.8	1324
698.9	1412
699	1306
699.1	1253
699.2	1224
699.3	1119
699.4	1087
699.5	1112
699.6	1055
699.7	1088
699.8	1104
699.9	1167
700	1086
700.1	1143
700.2	1103
700.3	925
700.4	1105
700.5	1030
700.6	763
700.7	997
700.8	1051
700.9	1103
701	1124
701.1	1031
701.2	1021
701.3	862
701.4	872
701.5	946
701.6	1052
701.7	1042
701.8	993
701.9	965
702	961
702.1	965
702.2	1077
702.3	1099
702.4	1041
702.5	1136
702.6	1055
702.7	1027
702.8	927
702.9	1027
703	952
703.1	1032
703.2	1089
703.3	1078
703.4	1083
703.5	1084
703.6	1144
703.7	1022
703.8	1049
703.9	833
704	1058
704.1	870
704.2	981
704.3	800
704.4	833
704.5	771
704.6	902
704.7	719
704.8	815
704.9	854
705	694
705.1	536
705.2	521
705.3	584
705.4	657
705.5	652
705.6	625
705.7	798
705.8	494
705.9	589
706	568
706.1	580
706.2	641
706.3	535
706.4	533
706.5	399
706.6	589
706.7	571
706.8	392
706.9	357
707	589
707.1	565
707.2	634
707.3	632
707.4	582
707.5	479
707.6	582
707.7	561
707.8	458
707.9	637
708	590
708.1	524
708.2	424
708.3	492
708.4	424
708.5	386
708.6	541
708.7	478
708.8	488
708.9	416
709	470
709.1	394
709.2	328
709.3	430
709.4	414
709.5	340
709.6	311
709.7	323
709.8	439
709.9	318
710	427
710.1	304
710.2	266
710.3	442
710.4	427
710.5	345
710.6	191
710.7	193
710.8	131
710.9	422
711	387
711.1	209
711.2	312
711.3	427
711.4	273
711.5	222
711.6	204
711.7	429
711.8	257
711.9	175
712	381
712.1	266
712.2	259
712.3	258
712.4	130
712.5	183
712.6	270
712.7	307
712.8	250
712.9	274
713	393
713.1	389
713.2	418
713.3	210
713.4	324
713.5	196
713.6	244
713.7	353
713.8	203
713.9	166
714	271
714.1	226
714.2	167
714.3	82
714.4	233
714.5	344
714.6	219
714.7	130
714.8	413
714.9	103
715	134
715.1	283
715.2	120
715.3	272
715.4	229
715.5	57
715.6	50
715.7	100
715.8	107
715.9	307
716	234
716.1	40
716.2	42
716.3	13
716.4	150
716.5	113
716.6	50
716.7	124
716.8	1
716.9	167
717	17
717.1	64
717.2	36
717.3	107
717.4	217
717.5	262
717.6	181
717.7	123
717.8	235
717.9	172
718	192
718.1	137
718.2	22
718.3	226
718.4	1
718.5	220
718.6	322
718.7	1
718.8	121
718.9	231
719	135
719.1	34
719.2	118
719.3	82
719.4	240
719.5	184
719.6	38
719.7	281
719.8	102
719.9	63
720	102
720.1	238
720.2	35
720.3	52
720.4	185
720.5	130
720.6	110
720.7	170
720.8	3
720.9	162
721	160
721.1	121
721.2	40
721.3	116
721.4	190
721.5	137
721.6	66
721.7	1
721.8	289
721.9	121
722	34
722.1	25
722.2	56
722.3	258
722.4	235
722.5	97
722.6	165
722.7	65
722.8	213
722.9	155
723	186
723.1	99
723.2	215
723.3	102
723.4	63
723.5	1
723.6	1
723.7	6
723.8	1
723.9	1
724	135
724.1	48
724.2	34
724.3	1
724.4	81
724.5	243
724.6	97
724.7	1
724.8	94
724.9	232
725	137
725.1	189
725.2	7
725.3	181
725.4	115
725.5	207
725.6	144
725.7	90
725.8	283
725.9	1
726	189
726.1	164
726.2	25
726.3	137
726.4	147
726.5	151
726.6	1
726.7	39
726.8	1
726.9	238
727	215
727.1	111
727.2	75
727.3	13
727.4	1
727.5	121
727.6	204
727.7	320
727.8	101
727.9	71
728	156
728.1	224
728.2	230
728.3	15
728.4	59
728.5	84
728.6	190
728.7	118
728.8	95
728.9	41
729	334
729.1	131
729.2	293
729.3	273
729.4	177
729.5	109
729.6	261
729.7	369
729.8	370
729.9	236
730	311
