# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YSAG (Tm:Y3Sc2Al3O12)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on  5 June 1993 and was 
# annotated on 12 June 1993.  The sample name was "" was a 10.5000
# long piece of :.   
# The incident light had unknown polarization.
#
# Spectra were recorded from 340 to 375nm
# every 0.1nm at room temperature.
#
# FILE NAME ON IBM-PC = YSAG8.SP ON MAC= P12063.01 NO_POINTS = 351. pts DATA_INTV = .00010 nm MIN_LAMBDA = .340000 _m MIN_DATA = .24840 MAX_LAMBDA = .375000 _m MAX_DATA = .36800 SCANSPEED = 15.000000 nm/min SLITWIDTH= .20000 nmITA = 0. RESP = .500 sec ISMS = 0. DATE=93/05/06 INST = 509. ? = 0. 3:51:30 12-06-1993.
#
##Wavelength (nm)	Absorbance (/meter) 
340	645
340.1	1
340.2	69
340.3	341
340.4	330
340.5	141
340.6	1
340.7	80
340.8	213
340.9	312
341	1
341.1	134
341.2	70
341.3	1
341.4	274
341.5	6
341.6	199
341.7	325
341.8	17
341.9	1
342	118
342.1	338
342.2	376
342.3	1
342.4	1
342.5	223
342.6	246
342.7	358
342.8	233
342.9	331
343	219
343.1	116
343.2	219
343.3	290
343.4	1
343.5	143
343.6	133
343.7	176
343.8	420
343.9	183
344	1
344.1	309
344.2	426
344.3	450
344.4	74
344.5	1
344.6	319
344.7	1
344.8	1
344.9	582
345	498
345.1	582
345.2	186
345.3	137
345.4	29
345.5	1
345.6	1
345.7	222
345.8	75
345.9	72
346	239
346.1	203
346.2	239
346.3	1
346.4	548
346.5	86
346.6	206
346.7	235
346.8	310
346.9	138
347	32
347.1	242
347.2	421
347.3	307
347.4	271
347.5	81
347.6	1
347.7	1
347.8	46
347.9	242
348	361
348.1	1
348.2	341
348.3	461
348.4	335
348.5	107
348.6	72
348.7	101
348.8	181
348.9	1
349	200
349.1	159
349.2	1
349.3	318
349.4	225
349.5	14
349.6	487
349.7	433
349.8	584
349.9	235
350	327
350.1	121
350.2	106
350.3	330
350.4	352
350.5	279
350.6	119
350.7	406
350.8	613
350.9	443
351	434
351.1	500
351.2	592
351.3	430
351.4	484
351.5	607
351.6	540
351.7	379
351.8	288
351.9	404
352	470
352.1	733
352.2	621
352.3	719
352.4	608
352.5	409
352.6	683
352.7	737
352.8	663
352.9	484
353	650
353.1	596
353.2	674
353.3	696
353.4	649
353.5	284
353.6	971
353.7	827
353.8	830
353.9	769
354	1000
354.1	1182
354.2	1031
354.3	850
354.4	796
354.5	1379
354.6	1156
354.7	1513
354.8	1425
354.9	1453
355	1722
355.1	2250
355.2	2387
355.3	2505
355.4	2513
355.5	3167
355.6	3531
355.7	3691
355.8	4332
355.9	3852
356	4131
356.1	4169
356.2	4588
356.3	4679
356.4	4739
356.5	4892
356.6	4467
356.7	4784
356.8	4580
356.9	4422
357	3771
357.1	3365
357.2	2893
357.3	2683
357.4	2275
357.5	2145
357.6	1756
357.7	1758
357.8	1586
357.9	1794
358	2186
358.1	2280
358.2	2474
358.3	3230
358.4	3721
358.5	4409
358.6	4519
358.7	4314
358.8	3959
358.9	3760
359	3326
359.1	2991
359.2	2850
359.3	2804
359.4	2604
359.5	2513
359.6	2168
359.7	2150
359.8	2119
359.9	1574
360	1885
360.1	1697
360.2	1724
360.3	1532
360.4	1509
360.5	1455
360.6	1377
360.7	1491
360.8	1573
360.9	1482
361	1715
361.1	1598
361.2	1788
361.3	1615
361.4	2006
361.5	2065
361.6	2271
361.7	2493
361.8	2371
361.9	2231
362	1853
362.1	1668
362.2	1732
362.3	1561
362.4	1392
362.5	1369
362.6	1580
362.7	1210
362.8	1099
362.9	1305
363	1692
363.1	1016
363.2	1379
363.3	1454
363.4	1226
363.5	1549
363.6	1267
363.7	1608
363.8	1464
363.9	1490
364	1559
364.1	1586
364.2	1551
364.3	1450
364.4	1465
364.5	1473
364.6	1265
364.7	943
364.8	1151
364.9	942
365	1026
365.1	958
365.2	746
365.3	622
365.4	768
365.5	490
365.6	773
365.7	524
365.8	675
365.9	597
366	686
366.1	512
366.2	748
366.3	1004
366.4	497
366.5	957
366.6	844
366.7	698
366.8	786
366.9	782
367	637
367.1	833
367.2	468
367.3	453
367.4	456
367.5	712
367.6	395
367.7	514
367.8	612
367.9	419
368	461
368.1	525
368.2	223
368.3	352
368.4	344
368.5	264
368.6	207
368.7	133
368.8	141
368.9	226
369	114
369.1	357
369.2	82
369.3	1
369.4	1
369.5	4
369.6	93
369.7	472
369.8	272
369.9	313
370	1
370.1	221
370.2	251
370.3	113
370.4	251
370.5	151
370.6	100
370.7	291
370.8	305
370.9	140
371	354
371.1	210
371.2	208
371.3	77
371.4	1
371.5	3
371.6	413
371.7	163
371.8	429
371.9	163
372	1
372.1	286
372.2	246
372.3	238
372.4	1
372.5	1
372.6	1
372.7	474
372.8	182
372.9	350
373	1
373.1	382
373.2	267
373.3	350
373.4	320
373.5	344
373.6	140
373.7	472
373.8	288
373.9	107
374	464
374.1	286
374.2	341
374.3	1
374.4	6
374.5	365
374.6	246
374.7	482
374.8	1
374.9	270
375	84
