# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YLF (Ho:LiYF4)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on 27 April 1993 and was 
# annotated on 27 April 1993.  The sample name was "" was a 4.9200
# long piece of :.   
# The incident light was unpolarized.
#
# Spectra were recorded from 320 to 435nm
# every 0.1nm at room temperature.
#
# FILE NAME ON PC = BR261.SP NO_POINTS = 1151. pts DATA_INTV = .000100 æm MIN_LAMBDA = .320000 æm MIN_DATA = .71030 MAX_LAMBDA = .435000 æm MAX_DATA = .92530 SCANSPEED = 15.000000 NM/MIN SLITWIDTH= .20000 NM RESP TIME = .5 sec SENSITIVITY = 5 DATE=93/04/27 OSU SAMPLE--CONC CORRECTED .44%.
#
##Wavelength (nm)	Absorbance (/meter) 
320	13
320.1	147
320.2	1
320.3	1
320.4	241
320.5	1
320.6	517
320.7	554
320.8	1
320.9	183
321	1
321.1	313
321.2	56
321.3	226
321.4	1
321.5	1
321.6	53
321.7	306
321.8	1
321.9	3
322	1
322.1	1
322.2	1
322.3	761
322.4	522
322.5	1
322.6	513
322.7	1
322.8	163
322.9	215
323	443
323.1	72
323.2	279
323.3	336
323.4	471
323.5	183
323.6	19
323.7	148
323.8	801
323.9	169
324	651
324.1	310
324.2	259
324.3	125
324.4	208
324.5	1
324.6	1
324.7	184
324.8	26
324.9	1
325	11
325.1	120
325.2	1
325.3	291
325.4	101
325.5	19
325.6	1
325.7	144
325.8	1
325.9	1
326	1
326.1	585
326.2	1
326.3	34
326.4	1
326.5	1
326.6	500
326.7	433
326.8	766
326.9	710
327	1
327.1	363
327.2	1
327.3	696
327.4	438
327.5	98
327.6	402
327.7	377
327.8	383
327.9	689
328	539
328.1	1
328.2	164
328.3	200
328.4	26
328.5	522
328.6	357
328.7	1
328.8	643
328.9	338
329	50
329.1	541
329.2	1
329.3	599
329.4	186
329.5	1
329.6	131
329.7	100
329.8	173
329.9	184
330	525
330.1	614
330.2	288
330.3	1
330.4	145
330.5	1
330.6	508
330.7	163
330.8	35
330.9	174
331	1278
331.1	958
331.2	631
331.3	745
331.4	1407
331.5	1297
331.6	1134
331.7	1652
331.8	1277
331.9	937
332	729
332.1	734
332.2	1454
332.3	710
332.4	1107
332.5	1055
332.6	967
332.7	1198
332.8	1871
332.9	1643
333	1289
333.1	917
333.2	1175
333.3	1746
333.4	1418
333.5	732
333.6	1051
333.7	1394
333.8	968
333.9	1474
334	1316
334.1	965
334.2	1333
334.3	752
334.4	137
334.5	514
334.6	869
334.7	624
334.8	227
334.9	212
335	761
335.1	1023
335.2	101
335.3	649
335.4	691
335.5	764
335.6	1
335.7	206
335.8	1
335.9	151
336	182
336.1	529
336.2	1
336.3	241
336.4	634
336.5	129
336.6	687
336.7	429
336.8	481
336.9	172
337	14
337.1	369
337.2	1
337.3	298
337.4	1
337.5	495
337.6	207
337.7	372
337.8	383
337.9	348
338	1
338.1	1
338.2	1
338.3	645
338.4	1
338.5	397
338.6	1
338.7	85
338.8	1
338.9	194
339	535
339.1	174
339.2	1
339.3	485
339.4	1
339.5	315
339.6	331
339.7	741
339.8	389
339.9	359
340	128
340.1	5
340.2	412
340.3	485
340.4	403
340.5	579
340.6	301
340.7	132
340.8	622
340.9	112
341	277
341.1	371
341.2	299
341.3	372
341.4	254
341.5	756
341.6	353
341.7	101
341.8	364
341.9	133
342	113
342.1	510
342.2	718
342.3	990
342.4	1100
342.5	642
342.6	482
342.7	1018
342.8	344
342.9	639
343	801
343.1	947
343.2	786
343.3	912
343.4	814
343.5	1554
343.6	1286
343.7	1260
343.8	1545
343.9	1219
344	1005
344.1	1273
344.2	2283
344.3	3163
344.4	2279
344.5	2226
344.6	1618
344.7	1513
344.8	1545
344.9	1625
345	1309
345.1	1452
345.2	756
345.3	819
345.4	307
345.5	882
345.6	313
345.7	391
345.8	360
345.9	557
346	1152
346.1	1
346.2	1053
346.3	845
346.4	684
346.5	261
346.6	941
346.7	681
346.8	749
346.9	979
347	1447
347.1	1632
347.2	1437
347.3	1002
347.4	966
347.5	872
347.6	831
347.7	603
347.8	1104
347.9	927
348	285
348.1	280
348.2	430
348.3	1002
348.4	400
348.5	200
348.6	134
348.7	304
348.8	320
348.9	1
349	1
349.1	260
349.2	451
349.3	225
349.4	597
349.5	72
349.6	37
349.7	371
349.8	89
349.9	34
350	255
350.1	1
350.2	607
350.3	1
350.4	561
350.5	427
350.6	155
350.7	320
350.8	341
350.9	337
351	270
351.1	575
351.2	664
351.3	67
351.4	1
351.5	381
351.6	1015
351.7	444
351.8	1
351.9	60
352	224
352.1	261
352.2	571
352.3	221
352.4	412
352.5	666
352.6	418
352.7	553
352.8	776
352.9	368
353	710
353.1	277
353.2	1086
353.3	629
353.4	206
353.5	816
353.6	1
353.7	786
353.8	414
353.9	353
354	601
354.1	323
354.2	175
354.3	842
354.4	459
354.5	356
354.6	786
354.7	1209
354.8	922
354.9	944
355	840
355.1	815
355.2	267
355.3	712
355.4	495
355.5	775
355.6	568
355.7	1157
355.8	668
355.9	1242
356	627
356.1	1248
356.2	1296
356.3	1444
356.4	1592
356.5	2044
356.6	2286
356.7	1864
356.8	2583
356.9	2068
357	2277
357.1	2016
357.2	2862
