# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YLF (Tm:LiYF4)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by NYC on  1 January 1980 and was 
# annotated on 12 December 1989.  The sample name was "" was a 4.9000
# long piece of :.   
# The incident light had unknown polarization.
#
# Spectra were recorded from 1100 to 1300nm
# every 1nm at room temperature.
#
# FILE NAME ON PE-3600 = 004TYLF8.SP ON PC = 004TYLF8.SP NO_POINTS = 201. pts DATA_INTV = .001000 æm MIN_LAMBDA = 1.100000 æm MIN_DATA = 0.000000 MAX_LAMBDA = 1.300000 æm MAX_DATA = 8860.500 SCANSPEED = .01500000 æm/min SLITWIDTH= .00050 æmITA = 0. RESP = 2.000 sec ISMS = 0. DATE=YY/MM/DD INST = 509. ? = 0.
#
##Wavelength (nm)	Absorbance (/meter) 
1100	240
1101	196
1102	282
1103	341
1104	438
1105	377
1106	447
1107	282
1108	247
1109	144
1110	205
1111	243
1112	492
1113	337
1114	260
1115	234
1116	342
1117	239
1118	360
1119	173
1120	239
1121	292
1122	340
1123	367
1124	272
1125	391
1126	566
1127	396
1128	369
1129	349
1130	376
1131	363
1132	551
1133	429
1134	531
1135	385
1136	606
1137	549
1138	597
1139	489
1140	535
1141	502
1142	418
1143	544
1144	598
1145	507
1146	731
1147	485
1148	687
1149	547
1150	656
1151	634
1152	849
1153	783
1154	794
1155	758
1156	863
1157	901
1158	1006
1159	1024
1160	1089
1161	1170
1162	1130
1163	1096
1164	1163
1165	1335
1166	1294
1167	1366
1168	1452
1169	1534
1170	1579
1171	1716
1172	1816
1173	2016
1174	2034
1175	2280
1176	2554
1177	2722
1178	2865
1179	3133
1180	3293
1181	3362
1182	3227
1183	3013
1184	2792
1185	2704
1186	2510
1187	2318
1188	2035
1189	2033
1190	1858
1191	1776
1192	1635
1193	1440
1194	1622
1195	1510
1196	1581
1197	1613
1198	1613
1199	1574
1200	1772
1201	1827
1202	1964
1203	2201
1204	2562
1205	2957
1206	3532
1207	4014
1208	4957
1209	6138
1210	7444
1211	8776
1212	8860
1213	7961
1214	6709
1215	5755
1216	4938
1217	4220
1218	3788
1219	3300
1220	3090
1221	2846
1222	2610
1223	2352
1224	2188
1225	1840
1226	1758
1227	1657
1228	1385
1229	1340
1230	1171
1231	1111
1232	994
1233	914
1234	901
1235	791
1236	729
1237	740
1238	745
1239	689
1240	696
1241	663
1242	645
1243	523
1244	612
1245	552
1246	492
1247	570
1248	457
1249	409
1250	539
1251	493
1252	433
1253	497
1254	400
1255	440
1256	360
1257	436
1258	380
1259	416
1260	301
1261	363
1262	328
1263	350
1264	312
1265	352
1266	317
1267	185
1268	139
1269	247
1270	192
1271	170
1272	87
1273	157
1274	181
1275	63
1276	76
1277	30
1278	107
1279	89
1280	1
1281	43
1282	41
1283	243
1284	66
1285	144
1286	48
1287	1
1288	61
1289	1
1290	26
1291	1
1292	5
1293	1
1294	1
1295	1
1296	169
1297	1
1298	9
1299	55
1300	163
