# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':LUAG (Ho:Lu3Al5O12)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on 12 February 1993 and was 
# annotated on 12 February 1993.  The sample name was "" was a 9.9300
# long piece of :.   
# The incident light was unpolarized.
#
# Spectra were recorded from 1750 to 2200nm
# every 0.2nm at room temperature.
#
# FILE NAME ON PC = LUAG1.SP NO_POINTS = 2251. pts DATA_INTV = .000200 æm MIN_LAMBDA = 1.750000 æm MIN_DATA = .53830 MAX_LAMBDA = 2.200000 æm MAX_DATA = .86230 SCANSPEED = 15.000000 NM/MIN SLITWIDTH= .00000 æm RESP TIME = .5 sec SENSITIVITY = 5 DATE=93/02/12 10:32:57 93/02/12 LUAG1.
#
##Wavelength (nm)	Absorbance (/meter) 
1750	172
1750.2	165
1750.4	139
1750.6	266
1750.8	173
1751	206
1751.2	128
1751.4	204
1751.6	183
1751.8	152
1752	100
1752.2	185
1752.4	128
1752.6	164
1752.8	185
1753	119
1753.2	186
1753.4	155
1753.6	67
1753.8	179
1754	100
1754.2	65
1754.4	136
1754.6	115
1754.8	191
1755	213
1755.2	232
1755.4	275
1755.6	244
1755.8	239
1756	204
1756.2	139
1756.4	75
1756.6	199
1756.8	102
1757	69
1757.2	123
1757.4	48
1757.6	138
1757.8	164
1758	178
1758.2	188
1758.4	169
1758.6	198
1758.8	164
1759	162
1759.2	124
1759.4	131
1759.6	94
1759.8	77
1760	84
1760.2	80
1760.4	220
1760.6	127
1760.8	199
1761	192
1761.2	266
1761.4	242
1761.6	237
1761.8	197
1762	228
1762.2	218
1762.4	159
1762.6	171
1762.8	121
1763	131
1763.2	162
1763.4	152
1763.6	143
1763.8	126
1764	117
1764.2	115
1764.4	165
1764.6	181
1764.8	143
1765	82
1765.2	148
1765.4	139
1765.6	127
1765.8	170
1766	161
1766.2	99
1766.4	137
1766.6	151
1766.8	187
1767	230
1767.2	256
1767.4	280
1767.6	273
1767.8	207
1768	230
1768.2	238
1768.4	171
1768.6	226
1768.8	181
1769	186
1769.2	167
1769.4	138
1769.6	112
1769.8	150
1770	105
1770.2	103
1770.4	153
1770.6	99
1770.8	203
1771	68
1771.2	89
1771.4	182
1771.6	108
1771.8	123
1772	125
1772.2	125
1772.4	106
1772.6	206
1772.8	90
1773	195
1773.2	192
1773.4	190
1773.6	243
1773.8	145
1774	257
1774.2	198
1774.4	217
1774.6	179
1774.8	222
1775	181
1775.2	167
1775.4	243
1775.6	224
1775.8	117
1776	120
1776.2	113
1776.4	187
1776.6	184
1776.8	135
1777	144
1777.2	90
1777.4	154
1777.6	206
1777.8	171
1778	83
1778.2	121
1778.4	116
1778.6	147
1778.8	143
1779	131
1779.2	190
1779.4	152
1779.6	200
1779.8	253
1780	245
1780.2	234
1780.4	203
1780.6	212
1780.8	234
1781	222
1781.2	239
1781.4	170
1781.6	222
1781.8	258
1782	275
1782.2	180
1782.4	168
1782.6	123
1782.8	161
1783	178
1783.2	107
1783.4	123
1783.6	216
1783.8	159
1784	221
1784.2	159
1784.4	228
1784.6	171
1784.8	122
1785	155
1785.2	169
1785.4	105
1785.6	134
1785.8	215
1786	136
1786.2	163
1786.4	220
1786.6	277
1786.8	270
1787	172
1787.2	265
1787.4	287
1787.6	192
1787.8	235
1788	278
1788.2	211
1788.4	280
1788.6	216
1788.8	202
1789	214
1789.2	181
1789.4	140
1789.6	228
1789.8	255
1790	190
1790.2	169
1790.4	207
1790.6	293
1790.8	219
1791	200
1791.2	222
1791.4	89
1791.6	175
1791.8	206
1792	194
1792.2	113
1792.4	215
1792.6	177
1792.8	154
1793	266
1793.2	237
1793.4	237
1793.6	278
1793.8	249
1794	266
1794.2	226
1794.4	254
1794.6	193
1794.8	216
1795	259
1795.2	295
1795.4	212
1795.6	169
1795.8	219
1796	186
1796.2	217
1796.4	186
1796.6	193
1796.8	184
1797	167
1797.2	182
1797.4	180
1797.6	196
1797.8	254
1798	132
1798.2	204
1798.4	218
1798.6	144
1798.8	209
1799	206
1799.2	171
1799.4	192
1799.6	219
1799.8	259
1800	281
1800.2	238
1800.4	257
1800.6	269
1800.8	155
1801	267
1801.2	193
1801.4	250
1801.6	217
1801.8	229
1802	239
1802.2	170
1802.4	215
1802.6	225
1802.8	222
1803	258
1803.2	199
1803.4	163
1803.6	90
1803.8	199
1804	156
1804.2	104
1804.4	223
1804.6	150
1804.8	221
1805	214
1805.2	286
1805.4	267
1805.6	212
1805.8	255
1806	229
1806.2	184
1806.4	120
1806.6	217
1806.8	165
1807	239
1807.2	203
1807.4	239
1807.6	325
1807.8	289
1808	268
1808.2	361
1808.4	251
1808.6	196
1808.8	211
1809	163
1809.2	168
1809.4	133
