# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YLF (Tm:LiYF4)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by NYC on  1 January 1980 and was 
# annotated on 12 December 1989.  The sample name was "" was a 4.9000
# long piece of :.   
# The incident light had unknown polarization.
#
# Spectra were recorded from 650 to 850nm
# every 0.5nm at room temperature.
#
# FILE NAME ON PE-3600 = 004TYLF4.SP ON PC = 004TYLF4.SP NO_POINTS = 401. pts DATA_INTV = .000500 æm MIN_LAMBDA = .650000 æm MIN_DATA = 0.000000 MAX_LAMBDA = .850000 æm MAX_DATA = 27441.00 SCANSPEED = .01500000 æm/min SLITWIDTH= .00050 æmITA = 0. RESP = 2.000 sec ISMS = 0. DATE=YY/MM/DD INST = 509. ? = 0.
#
##Wavelength (nm)	Absorbance (/meter) 
650	186
650.5	173
651	142
651.5	151
652	140
652.5	162
653	173
653.5	169
654	202
654.5	238
655	333
655.5	351
656	395
656.5	502
657	674
657.5	1020
658	1631
658.5	2278
659	1886
659.5	1172
660	831
660.5	666
661	588
661.5	612
662	621
662.5	675
663	879
663.5	1236
664	1491
664.5	1539
665	1356
665.5	1193
666	1082
666.5	981
667	911
667.5	923
668	914
668.5	1006
669	1056
669.5	1069
670	1085
670.5	1083
671	1074
671.5	1142
672	1158
672.5	1228
673	1237
673.5	1235
674	1210
674.5	1310
675	1435
675.5	1627
676	1816
676.5	1963
677	2146
677.5	2411
678	2779
678.5	3212
679	3636
679.5	4273
680	5063
680.5	6135
681	7341
681.5	9103
682	11425
682.5	14344
683	17471
683.5	20861
684	23957
684.5	25374
685	24898
685.5	25732
686	27441
686.5	21360
687	13004
687.5	8490
688	6236
688.5	5096
689	4591
689.5	4231
690	3823
690.5	3233
691	2795
691.5	2483
692	2327
692.5	2088
693	1901
693.5	1731
694	1605
694.5	1516
695	1423
695.5	1377
696	1377
696.5	1384
697	1455
697.5	1573
698	1766
698.5	2156
699	2641
699.5	2679
700	2856
700.5	3023
701	3316
701.5	3359
702	3126
702.5	2748
703	2557
703.5	2471
704	2345
704.5	2282
705	2104
705.5	1831
706	1463
706.5	1125
707	888
707.5	677
708	633
708.5	544
709	463
709.5	346
710	290
710.5	328
711	293
711.5	240
712	280
712.5	235
713	289
713.5	231
714	238
714.5	198
715	216
715.5	209
716	167
716.5	225
717	234
717.5	194
718	203
718.5	137
719	126
719.5	179
720	201
720.5	137
721	87
721.5	164
722	179
722.5	195
723	190
723.5	157
724	96
724.5	111
725	164
725.5	155
726	211
726.5	140
727	171
727.5	178
728	207
728.5	202
729	187
729.5	194
730	172
730.5	172
731	156
731.5	198
732	223
732.5	236
733	218
733.5	254
734	207
734.5	199
735	214
735.5	192
736	130
736.5	181
737	230
737.5	155
738	170
738.5	215
739	217
739.5	182
740	202
740.5	239
741	197
741.5	244
742	193
742.5	231
743	193
743.5	200
744	171
744.5	224
745	253
745.5	227
746	207
746.5	240
747	275
747.5	247
748	260
748.5	192
749	278
749.5	189
750	269
750.5	256
751	307
751.5	269
752	274
752.5	280
753	267
753.5	314
754	321
754.5	347
755	394
755.5	432
756	414
756.5	441
757	419
757.5	461
758	499
758.5	530
759	628
759.5	644
760	693
760.5	682
761	709
761.5	736
762	807
762.5	870
763	900
763.5	947
764	884
764.5	967
765	1033
765.5	1080
766	1277
766.5	1257
767	1245
767.5	1436
768	1512
768.5	1635
769	1713
769.5	1879
770	2070
770.5	2193
771	2326
771.5	2540
772	2719
772.5	2850
773	2995
773.5	3215
774	3263
774.5	3651
775	3909
775.5	4357
776	4780
776.5	5445
777	6319
777.5	7182
778	7881
778.5	8328
779	8455
779.5	8607
780	8932
780.5	8732
781	8073
781.5	6997
782	5992
782.5	5283
783	4820
783.5	4495
784	4199
784.5	3946
785	3726
785.5	3434
786	3252
786.5	3131
787	3006
787.5	2982
788	3034
788.5	2932
789	3089
789.5	3284
790	3672
790.5	4207
791	5022
791.5	6159
792	6993
792.5	6508
793	5024
793.5	3754
794	3011
794.5	2496
795	2254
795.5	2050
796	1944
796.5	1958
797	1872
797.5	1868
798	1884
798.5	1820
799	1836
799.5	1833
800	1880
800.5	1868
801	1873
801.5	1944
802	2013
802.5	1995
803	2027
803.5	1799
804	1408
804.5	1136
805	940
805.5	889
806	723
806.5	640
807	571
807.5	511
808	560
808.5	587
809	609
809.5	620
810	562
810.5	712
811	806
811.5	815
812	788
812.5	1002
813	853
813.5	817
814	759
814.5	679
815	621
815.5	556
816	572
816.5	454
817	494
817.5	389
818	465
818.5	398
819	425
819.5	365
820	403
820.5	308
821	339
821.5	328
822	346
822.5	155
823	383
823.5	297
824	308
824.5	228
825	123
825.5	107
826	118
826.5	308
827	246
827.5	136
828	224
828.5	41
829	125
829.5	143
830	121
830.5	22
831	1
831.5	20
832	209
832.5	114
833	22
833.5	68
834	196
834.5	68
835	93
835.5	90
836	141
836.5	139
837	117
837.5	73
838	14
838.5	1
839	104
839.5	119
840	84
840.5	45
841	173
841.5	157
842	1
842.5	120
843	157
843.5	221
844	116
844.5	180
845	41
845.5	32
846	17
846.5	1
847	6
847.5	37
848	1
848.5	118
849	1
849.5	50
850	156
