# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YLF (Tm:LiYF4)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on 20 February 1992 and was 
# annotated on 24 February 1992.  The sample name was "" was a 4.3900
# long piece of :.   
# The incident light was unpolarized.
#
# Spectra were recorded from 740 to 850nm
# every 0.2nm at room temperature.
#
# FILE NAME ON PC = BR86.DX NO_POINTS = 551. pts DATA_INTV = .000200 ˆm MIN_LAMBDA = .740000 ˆm MIN_DATA = .48050 MAX_LAMBDA = .850000 ˆm MAX_DATA = .93950 SCANSPEED = 30.000000 NM/MIN SLITWIDTH= .40000 NM RESP TIME = 1.0 sec SENSITIVITY = 2 DATE=92/02/20 HORIZONTAL POL. (E PERPENDICULAR TO C-AXIS).
#
##Wavelength (nm)	Absorbance (/meter) 
740	1
740.2	20
740.4	15
740.6	8
740.8	21
741	17
741.2	20
741.4	13
741.6	15
741.8	36
742	35
742.2	23
742.4	45
742.6	44
742.8	43
743	32
743.2	40
743.4	36
743.6	26
743.8	5
744	29
744.2	54
744.4	35
744.6	27
744.8	24
745	39
745.2	44
745.4	42
745.6	42
745.8	50
746	27
746.2	36
746.4	21
746.6	20
746.8	36
747	36
747.2	40
747.4	24
747.6	35
747.8	44
748	36
748.2	51
748.4	55
748.6	55
748.8	68
749	46
749.2	63
749.4	73
749.6	54
749.8	54
750	55
750.2	42
750.4	47
750.6	59
750.8	69
751	66
751.2	53
751.4	64
751.6	74
751.8	32
752	61
752.2	60
752.4	71
752.6	71
752.8	102
753	94
753.2	92
753.4	106
753.6	108
753.8	112
754	110
754.2	110
754.4	115
754.6	100
754.8	115
755	113
755.2	97
755.4	115
755.6	134
755.8	120
756	130
756.2	114
756.4	111
756.6	114
756.8	91
757	118
757.2	138
757.4	145
757.6	141
757.8	148
758	167
758.2	164
758.4	170
758.6	160
758.8	164
759	193
759.2	194
759.4	199
759.6	194
759.8	190
760	211
760.2	199
760.4	236
760.6	241
760.8	236
761	234
761.2	255
761.4	252
761.6	224
761.8	250
762	252
762.2	253
762.4	259
762.6	267
762.8	267
763	256
763.2	278
763.4	290
763.6	290
763.8	301
764	327
764.2	314
764.4	313
764.6	336
764.8	355
765	374
765.2	387
765.4	408
765.6	377
765.8	400
766	398
766.2	411
766.4	409
766.6	420
766.8	439
767	421
767.2	438
767.4	482
767.6	480
767.8	499
768	482
768.2	480
768.4	515
768.6	540
768.8	530
769	542
769.2	549
769.4	556
769.6	590
769.8	561
770	606
770.2	642
770.4	659
770.6	684
770.8	702
