# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YSAG (Ho:Y3Sc2Al3O12)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on 17 February 1993 and was 
# annotated on 21 February 1993.  The sample name was "" was a 10.500
# long piece of :.   
# The incident light was unpolarized.
#
# Spectra were recorded from 520 to 570nm
# every 0.1nm at room temperature.
#
# FILE NAME ON PC = YSAG5.SP NO_POINTS = 501. pts DATA_INTV = .000100 æm MIN_LAMBDA = .520000 æm MIN_DATA = .15690 MAX_LAMBDA = .570000 æm MAX_DATA = .57400 SCANSPEED = 15.000000 NM/MIN SLITWIDTH= .00000 æm RESP TIME = .5 sec SENSITIVITY = 5 DATE=93/02/17 16:09:42 93/02/17 YSAG5.
#
##Wavelength (nm)	Absorbance (/meter) 
520	214
520.1	133
520.2	76
520.3	114
520.4	87
520.5	92
520.6	77
520.7	90
520.8	149
520.9	129
521	167
521.1	168
521.2	169
521.3	199
521.4	147
521.5	168
521.6	194
521.7	199
521.8	196
521.9	177
522	174
522.1	175
522.2	172
522.3	152
522.4	256
522.5	163
522.6	119
522.7	198
522.8	137
522.9	257
523	270
523.1	230
523.2	211
523.3	245
523.4	311
523.5	275
523.6	338
523.7	290
523.8	266
523.9	267
524	305
524.1	253
524.2	225
524.3	316
524.4	313
524.5	294
524.6	234
524.7	357
524.8	313
524.9	338
525	238
525.1	308
525.2	301
525.3	334
525.4	323
525.5	401
525.6	365
525.7	358
525.8	351
525.9	295
526	345
526.1	318
526.2	327
526.3	364
526.4	361
526.5	338
526.6	347
526.7	392
526.8	405
526.9	350
527	395
527.1	469
527.2	413
527.3	362
527.4	415
527.5	428
527.6	466
527.7	326
527.8	403
527.9	464
528	477
528.1	499
528.2	427
528.3	484
528.4	457
528.5	458
528.6	527
528.7	549
528.8	549
528.9	526
529	588
529.1	572
529.2	618
529.3	610
529.4	531
529.5	592
529.6	557
529.7	545
529.8	635
529.9	531
530	637
530.1	686
530.2	622
530.3	643
530.4	632
530.5	641
530.6	751
530.7	849
530.8	809
530.9	818
531	718
531.1	852
531.2	845
531.3	915
531.4	911
531.5	786
531.6	840
531.7	828
531.8	858
531.9	838
532	879
532.1	904
532.2	852
532.3	987
532.4	1028
532.5	997
532.6	1058
532.7	1169
532.8	1393
532.9	1639
533	2098
533.1	2581
533.2	3122
533.3	3762
533.4	4312
533.5	4671
533.6	4882
533.7	5256
533.8	5747
533.9	6860
534	8295
534.1	10143
534.2	12385
534.3	14973
534.4	17588
534.5	19756
534.6	20773
534.7	19969
534.8	17983
534.9	14892
535	11587
535.1	9005
535.2	7357
535.3	6792
535.4	7324
535.5	8773
535.6	10281
535.7	10913
535.8	9866
535.9	7924
536	6111
536.1	5340
536.2	5766
536.3	7015
536.4	8369
536.5	9467
536.6	10251
536.7	10040
536.8	8989
536.9	7885
537	7054
537.1	6791
537.2	7187
537.3	8301
537.4	9979
537.5	12475
537.6	15244
537.7	17713
537.8	20076
537.9	21661
538	22314
538.1	21433
538.2	18446
538.3	14702
538.4	11269
538.5	9057
538.6	7918
538.7	7488
538.8	7765
538.9	8410
539	9615
539.1	10946
539.2	12362
539.3	13145
539.4	12865
539.5	11527
539.6	9524
539.7	8235
539.8	6900
539.9	6080
540	5662
540.1	5661
540.2	5917
540.3	6310
540.4	6527
540.5	6832
540.6	6937
540.7	6961
540.8	6604
540.9	6419
541	6107
541.1	6183
541.2	6659
541.3	7506
541.4	8438
541.5	9490
541.6	10226
541.7	10336
541.8	9823
541.9	8818
542	7676
542.1	6371
542.2	5291
542.3	4559
542.4	4228
542.5	4200
542.6	4612
542.7	4971
542.8	5548
542.9	5959
543	6416
543.1	6621
543.2	6325
543.3	5933
543.4	5315
543.5	4948
543.6	4380
543.7	4041
543.8	3837
543.9	3694
544	3543
544.1	3468
544.2	3472
544.3	3262
544.4	3046
544.5	2664
544.6	2261
544.7	1943
544.8	1686
544.9	1355
545	1226
545.1	1095
545.2	1185
545.3	1162
545.4	1163
545.5	1401
545.6	1575
545.7	1710
545.8	1914
545.9	2181
546	2399
546.1	2514
546.2	2622
546.3	2848
546.4	2827
546.5	2802
546.6	2907
546.7	2718
546.8	2589
546.9	2511
547	2257
547.1	2277
547.2	2035
547.3	2071
547.4	2015
547.5	2036
547.6	2048
547.7	2056
547.8	2295
547.9	2545
548	2747
548.1	2611
548.2	2524
548.3	2276
548.4	2256
548.5	2312
548.6	2455
548.7	2521
548.8	2521
548.9	2689
549	2500
549.1	2249
549.2	2085
549.3	1764
549.4	1569
549.5	1442
549.6	1270
549.7	1336
549.8	1440
549.9	1441
550	1341
550.1	1323
550.2	1175
550.3	987
550.4	917
550.5	709
