# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YLF (Tm:LiYF4)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on 20 February 1992 and was 
# annotated on 24 February 1992.  The sample name was "" was a 4.3900
# long piece of :.   
# The incident light was unpolarized.
#
# Spectra were recorded from 1500 to 2000nm
# every 0.2nm at room temperature.
#
# FILE NAME ON PC = BR76.DX NO_POINTS = 2501. pts DATA_INTV = .000200 ˆm MIN_LAMBDA = 1.500000 ˆm MIN_DATA = .52760 MAX_LAMBDA = 2.000000 ˆm MAX_DATA = .93380 SCANSPEED = 60.000000 NM/MIN SLITWIDTH= .00000 ˆm RESP TIME = 1.0 sec SENSITIVITY = 5 DATE=92/02/20 HORIZONTAL POL. (E PERPENDICULAR TO C-AXIS).
#
##Wavelength (nm)	Absorbance (/meter) 
1500	48
1500.2	27
1500.4	23
1500.6	23
1500.8	38
1501	37
1501.2	27
1501.4	40
1501.6	33
1501.8	24
1502	36
1502.2	27
1502.4	14
1502.6	7
1502.8	23
1503	36
1503.2	32
1503.4	35
1503.6	31
1503.8	18
1504	24
1504.2	29
1504.4	36
1504.6	34
1504.8	24
1505	28
1505.2	32
1505.4	51
1505.6	57
1505.8	43
1506	33
1506.2	37
1506.4	49
1506.6	45
1506.8	44
1507	50
1507.2	59
1507.4	46
1507.6	46
1507.8	43
1508	42
1508.2	42
1508.4	37
1508.6	38
1508.8	55
1509	59
1509.2	65
1509.4	64
1509.6	69
1509.8	59
1510	58
1510.2	72
1510.4	64
1510.6	56
1510.8	53
1511	68
1511.2	72
1511.4	61
1511.6	64
1511.8	62
1512	56
1512.2	64
1512.4	64
1512.6	55
1512.8	64
1513	67
1513.2	60
1513.4	68
1513.6	72
1513.8	73
1514	60
1514.2	45
1514.4	46
1514.6	47
1514.8	46
1515	46
1515.2	46
1515.4	43
1515.6	32
1515.8	34
1516	45
1516.2	37
1516.4	46
1516.6	51
1516.8	57
1517	59
1517.2	50
1517.4	52
1517.6	41
1517.8	28
1518	37
1518.2	37
1518.4	44
1518.6	36
1518.8	42
1519	55
1519.2	58
1519.4	55
1519.6	55
1519.8	52
1520	32
1520.2	23
1520.4	33
1520.6	33
1520.8	37
1521	52
1521.2	51
1521.4	48
1521.6	47
1521.8	49
1522	40
1522.2	61
1522.4	64
1522.6	64
1522.8	55
1523	41
1523.2	30
1523.4	30
1523.6	42
1523.8	37
1524	24
1524.2	25
1524.4	27
1524.6	34
1524.8	30
1525	24
1525.2	30
1525.4	24
1525.6	30
1525.8	31
1526	32
1526.2	36
1526.4	38
1526.6	31
1526.8	41
1527	52
1527.2	47
1527.4	40
1527.6	44
1527.8	38
1528	44
1528.2	49
1528.4	45
1528.6	46
1528.8	61
1529	72
1529.2	71
1529.4	80
1529.6	80
1529.8	70
1530	60
1530.2	50
1530.4	56
1530.6	44
1530.8	46
1531	60
1531.2	56
1531.4	57
1531.6	56
1531.8	54
1532	51
1532.2	40
1532.4	54
1532.6	42
1532.8	51
1533	62
1533.2	65
1533.4	69
1533.6	81
1533.8	95
1534	88
1534.2	86
1534.4	80
1534.6	70
1534.8	65
1535	62
1535.2	84
1535.4	88
1535.6	72
1535.8	76
1536	74
1536.2	70
1536.4	67
1536.6	61
1536.8	56
1537	59
1537.2	68
1537.4	59
1537.6	50
1537.8	47
1538	50
1538.2	65
1538.4	61
1538.6	72
1538.8	63
1539	48
1539.2	51
1539.4	36
1539.6	43
1539.8	41
1540	43
1540.2	45
1540.4	42
1540.6	39
1540.8	42
1541	52
1541.2	66
1541.4	57
1541.6	60
1541.8	58
1542	70
1542.2	76
1542.4	66
1542.6	66
1542.8	60
1543	66
1543.2	57
1543.4	58
1543.6	66
1543.8	64
1544	81
1544.2	80
1544.4	72
1544.6	79
1544.8	87
1545	86
1545.2	75
1545.4	89
1545.6	87
1545.8	80
1546	82
1546.2	82
1546.4	94
1546.6	104
1546.8	101
1547	112
1547.2	109
1547.4	112
1547.6	103
1547.8	106
1548	117
1548.2	113
1548.4	124
1548.6	125
1548.8	134
1549	121
1549.2	115
1549.4	136
1549.6	130
1549.8	113
1550	100
1550.2	117
1550.4	127
1550.6	119
1550.8	126
1551	122
1551.2	111
1551.4	105
1551.6	123
1551.8	133
1552	120
1552.2	127
1552.4	125
1552.6	119
1552.8	126
1553	127
1553.2	135
1553.4	144
1553.6	147
1553.8	133
1554	119
1554.2	117
1554.4	96
1554.6	95
1554.8	94
1555	91
1555.2	108
1555.4	108
1555.6	127
1555.8	111
1556	108
