# Optical absorption spectrum of Program fragment delivered error ``Can't call method "sample_" on an undefined value at abs.template line 1.'':YLF (Ho:LiYF4)
# assuming unity concentration per meter.  This data was part of the NASA 
# Laser Spectra Database found on the web until December of 2005 which
# was created by Pat Cross working at NASA Langley Research Center, Internal
# Operations Group, Aerospace Electronics Systems Division, Remote Sensing.
#
# The spectra was collected by BMW on 27 April 1993 and was 
# annotated on 27 April 1993.  The sample name was "" was a 4.9200
# long piece of :.   
# The incident light was unpolarized.
#
# Spectra were recorded from 1125 to 1225nm
# every 0.2nm at room temperature.
#
# FILE NAME ON PC = BR253.SP NO_POINTS = 501. pts DATA_INTV = .000200 æm MIN_LAMBDA = 1.125000 æm MIN_DATA = .76880 MAX_LAMBDA = 1.225000 æm MAX_DATA = .94250 SCANSPEED = 15.000000 NM/MIN SLITWIDTH= .00000 æm RESP TIME = .5 sec SENSITIVITY = 5 DATE=93/04/27 OSU SAMPLE--CONC CORRECTED .44%.
#
##Wavelength (nm)	Absorbance (/meter) 
1125	272
1125.2	94
1125.4	39
1125.6	446
1125.8	153
1126	192
1126.2	331
1126.4	396
1126.6	341
1126.8	163
1127	133
1127.2	431
1127.4	287
1127.6	292
1127.8	490
1128	217
1128.2	356
1128.4	431
1128.6	84
1128.8	138
1129	391
1129.2	237
1129.4	242
1129.6	193
1129.8	79
1130	351
1130.2	30
1130.4	15
1130.6	84
1130.8	1
1131	148
1131.2	15
1131.4	1
1131.6	94
1131.8	163
1132	1
1132.2	217
1132.4	84
1132.6	109
1132.8	193
1133	277
1133.2	406
1133.4	461
1133.6	396
1133.8	262
1134	486
1134.2	361
1134.4	826
1134.6	560
1134.8	501
1135	780
1135.2	780
1135.4	660
1135.6	891
1135.8	605
1136	665
1136.2	936
1136.4	765
1136.6	826
1136.8	760
1137	496
1137.2	806
1137.4	705
1137.6	670
1137.8	881
1138	725
1138.2	411
1138.4	1027
1138.6	1082
1138.8	1163
1139	1249
1139.2	1188
1139.4	1564
1139.6	2128
1139.8	2195
1140	2637
1140.2	2507
1140.4	2637
1140.6	2872
1140.8	2815
1141	2335
1141.2	2041
1141.4	1958
1141.6	1498
1141.8	1687
1142	1523
1142.2	1671
1142.4	1345
1142.6	1285
1142.8	1488
1143	1523
1143.2	1376
1143.4	1758
1143.6	1605
1143.8	1641
1144	2103
1144.2	2092
1144.4	2247
1144.6	2403
1144.8	2757
1145	3151
1145.2	3591
1145.4	3746
1145.6	4219
1145.8	4019
